id,name,country_code,country,hand,age,url,date_accessed
33265,LUK Hoi Ching Elka,HKG,HONG KONG- CHINA,Right,26,https://fie.org/athletes/33265,13/05/2021 21:20
49653,RADWAN Alia,EGY,EGYPT,Right,19,https://fie.org/athletes/49653,13/05/2021 21:20
49654,MOHAMED Gehan,EGY,EGYPT,Right,20,https://fie.org/athletes/49654,13/05/2021 21:20
49655,ELDAFRAWY Huda,EGY,EGYPT,Right,23,https://fie.org/athletes/49655,13/05/2021 21:20
49656,SALAHELDIN Tala,EGY,EGYPT,Right,21,https://fie.org/athletes/49656,13/05/2021 21:20
23033,ZAYAS Aslyn,PUR,PUERTO RICO,Left,30,https://fie.org/athletes/23033,13/05/2021 21:52
35319,GU Wenqian,CHN,CHINA,Right,25,https://fie.org/athletes/35319,13/05/2021 21:33
29176,FIHOSY Ayesha,GBR,GREAT BRITAIN,Right,25,https://fie.org/athletes/29176,13/05/2021 21:44
49657,ELALLEM Passant,EGY,EGYPT,Right,18,https://fie.org/athletes/49657,13/05/2021 21:20
23037,TERNI Maria Ludmila,ARG,ARGENTINA,Left,33,https://fie.org/athletes/23037,13/05/2021 21:52
49659,SHALTOUT Yara,EGY,EGYPT,Right,22,https://fie.org/athletes/49659,13/05/2021 21:20
35325,RIVERO Emiliana,VEN,VENEZUELA,Right,27,https://fie.org/athletes/35325,13/05/2021 21:33
14846,SMITH Anna,IRL,IRELAND,Right,35,https://fie.org/athletes/14846,13/05/2021 21:52
41476,CASTRO Ariadna,ESP,SPAIN,Right,20,https://fie.org/athletes/41476,13/05/2021 21:20
25093,IBANEZ Delfina,ARG,ARGENTINA,Right,27,https://fie.org/athletes/25093,13/05/2021 21:20
21001,RIHANDINI Verdiana,INA,INDONESIA,Right,37,https://fie.org/athletes/21001,13/05/2021 21:44
37388,CHOI Yeon Seo,KOR,KOREA,Right,26,https://fie.org/athletes/37388,13/05/2021 21:44
37389,GIL Yuna,KOR,KOREA,Left,25,https://fie.org/athletes/37389,13/05/2021 21:44
41486,CROMPTON Celia,USA,USA,Right,20,https://fie.org/athletes/41486,13/05/2021 21:21
35340,CHURCH Amy,GBR,GREAT BRITAIN,Right,32,https://fie.org/athletes/35340,13/05/2021 21:33
25104,CARBALLO BARRERA Ivania Carolina,ESA,EL SALVADOR,Right,27,https://fie.org/athletes/25104,13/05/2021 21:21
27157,REBOLLEDO Melissa,MEX,MEXICO,Right,26,https://fie.org/athletes/27157,13/05/2021 21:33
4629,PIGLIAPOCO Claudia,ITA,ITALY,Left,38,https://fie.org/athletes/4629,13/05/2021 21:44
18967,DOIG CALDERON Maria Luisa,PER,PERU,Left,29,https://fie.org/athletes/18967,13/05/2021 21:33
39447,BANBURY Justine,USA,USA,Right,22,https://fie.org/athletes/39447,13/05/2021 21:52
49691,CHUNG Wan Yin,HKG,HONG KONG- CHINA,Right,15,https://fie.org/athletes/49691,13/05/2021 21:21
43550,FU Yingying,CHN,CHINA,Right,20,https://fie.org/athletes/43550,13/05/2021 21:33
43551,HUANG Qianqian,CHN,CHINA,Left,19,https://fie.org/athletes/43551,13/05/2021 21:33
37407,KIRIWENNO Voryn Thalya,INA,INDONESIA,Right,23,https://fie.org/athletes/37407,13/05/2021 21:44
25120,BALLE Susie Agerholm,DEN,DENMARK,Right,45,https://fie.org/athletes/25120,13/05/2021 21:21
31267,SUN Shouchen,CHN,CHINA,Right,28,https://fie.org/athletes/31267,13/05/2021 21:52
25126,RIVERO Liz,VEN,VENEZUELA,Right,31,https://fie.org/athletes/25126,13/05/2021 21:21
45607,LIU Haiyan,CHN,CHINA,Right,24,https://fie.org/athletes/45607,13/05/2021 21:44
29224,KO Chaeyeong,KOR,KOREA,Right,24,https://fie.org/athletes/29224,13/05/2021 21:44
37417,TUSSUPZHANOVA Dayana,KAZ,KAZAKHSTAN,Right,22,https://fie.org/athletes/37417,13/05/2021 21:44
35370,FU Yiting,CHN,CHINA,Right,25,https://fie.org/athletes/35370,13/05/2021 21:33
45609,JANSEN Greta,GER,GERMANY,Right,19,https://fie.org/athletes/45609,13/05/2021 21:44
35372,XU Mengxu,CHN,CHINA,Right,29,https://fie.org/athletes/35372,13/05/2021 21:33
35366,ROUSU Petra,FIN,FINLAND,Right,26,https://fie.org/athletes/35366,13/05/2021 21:33
37424,ALMESSABI Ashwaq,UAE,UNITED ARAB EMIRATES,Right,24,https://fie.org/athletes/37424,13/05/2021 21:44
29235,SONG A Young,KOR,KOREA,Right,26,https://fie.org/athletes/29235,13/05/2021 21:44
25139,STANKEVYCH Olga,UKR,UKRAINE,Right,27,https://fie.org/athletes/25139,13/05/2021 21:21
35383,RUNDQUIST Harriet,SWE,SWEDEN,Right,23,https://fie.org/athletes/35383,13/05/2021 21:33
29240,HANINA Noa,ISR,ISRAEL,Right,24,https://fie.org/athletes/29240,13/05/2021 21:44
21049,KIM Mina,KOR,KOREA,Right,33,https://fie.org/athletes/21049,13/05/2021 21:44
41527,UMEDA Hisato,JPN,JAPAN,Left,32,https://fie.org/athletes/41527,13/05/2021 21:21
35387,XU Yundi,CHN,CHINA,Right,21,https://fie.org/athletes/35387,13/05/2021 21:33
12732,SHAABAN Eman,EGY,EGYPT,Right,32,https://fie.org/athletes/12732,13/05/2021 21:43
25150,KIM Euna,KOR,KOREA,Left,28,https://fie.org/athletes/25150,13/05/2021 21:21
25151,KIM Minjeong,KOR,KOREA,Right,28,https://fie.org/athletes/25151,13/05/2021 21:21
39493,PUGLIA Serena,ITA,ITALY,Right,22,https://fie.org/athletes/39493,13/05/2021 21:52
37446,SETHOM Fatma,TUN,TUNISIA,Left,22,https://fie.org/athletes/37446,13/05/2021 21:44
39496,AKIN Merve,TUR,TURKEY,Right,28,https://fie.org/athletes/39496,13/05/2021 21:52
23114,ZERABIB Khadidja,ALG,ALGERIA,Right,27,https://fie.org/athletes/23114,13/05/2021 21:52
27212,WASFY Noha,EGY,EGYPT,Right,25,https://fie.org/athletes/27212,13/05/2021 21:33
45645,QUINTABA Francesca,ITA,ITALY,Left,19,https://fie.org/athletes/45645,13/05/2021 21:44
29261,SHYPILOVA Olena,UKR,UKRAINE,Left,26,https://fie.org/athletes/29261,13/05/2021 21:44
41552,WU Li Ying,TPE,CHINESE TAIPEI,Right,29,https://fie.org/athletes/41552,13/05/2021 21:21
43604,PARK Jihee,KOR,KOREA,Right,19,https://fie.org/athletes/43604,13/05/2021 21:33
29269,RAUSCHNING Nicole,GER,GERMANY,Right,31,https://fie.org/athletes/29269,13/05/2021 21:44
